tiempo,valor,unidad,codigo_indicador,nombre_indicador,codigo_region,nombre_region,fuente
1992,1209519125127.8,USD,DT.DOD.DECT.CD,Deuda Externa,XO,Low & middle income,World Bank
1991,1159505899616.1,USD,DT.DOD.DECT.CD,Deuda Externa,XO,Low & middle income,World Bank
1990,1100772893838.5,USD,DT.DOD.DECT.CD,Deuda Externa,XO,Low & middle income,World Bank
1989,1014948635437.7,USD,DT.DOD.DECT.CD,Deuda Externa,XO,Low & middle income,World Bank
1988,959306760111.2,USD,DT.DOD.DECT.CD,Deuda Externa,XO,Low & middle income,World Bank
1987,948424203876.2,USD,DT.DOD.DECT.CD,Deuda Externa,XO,Low & middle income,World Bank
1986,823376854538.7,USD,DT.DOD.DECT.CD,Deuda Externa,XO,Low & middle income,World Bank
1985,745168574050.9,USD,DT.DOD.DECT.CD,Deuda Externa,XO,Low & middle income,World Bank
1984,673402294474.1,USD,DT.DOD.DECT.CD,Deuda Externa,XO,Low & middle income,World Bank
1983,645157291630.1,USD,DT.DOD.DECT.CD,Deuda Externa,XO,Low & middle income,World Bank
1982,596121480158.1,USD,DT.DOD.DECT.CD,Deuda Externa,XO,Low & middle income,World Bank
1981,523507458543.4,USD,DT.DOD.DECT.CD,Deuda Externa,XO,Low & middle income,World Bank
1980,450266090349.1,USD,DT.DOD.DECT.CD,Deuda Externa,XO,Low & middle income,World Bank
1979,366771988003.7,USD,DT.DOD.DECT.CD,Deuda Externa,XO,Low & middle income,World Bank
1978,313190886806.7,USD,DT.DOD.DECT.CD,Deuda Externa,XO,Low & middle income,World Bank
1977,256417091798.2,USD,DT.DOD.DECT.CD,Deuda Externa,XO,Low & middle income,World Bank
1976,192576758309.5,USD,DT.DOD.DECT.CD,Deuda Externa,XO,Low & middle income,World Bank
1975,159356638387.3,USD,DT.DOD.DECT.CD,Deuda Externa,XO,Low & middle income,World Bank
1974,130954746923.1,USD,DT.DOD.DECT.CD,Deuda Externa,XO,Low & middle income,World Bank
1973,105091558754.4,USD,DT.DOD.DECT.CD,Deuda Externa,XO,Low & middle income,World Bank
1972,87408172287.7,USD,DT.DOD.DECT.CD,Deuda Externa,XO,Low & middle income,World Bank
1971,75238112076.5,USD,DT.DOD.DECT.CD,Deuda Externa,XO,Low & middle income,World Bank
1970,64589271960.3,USD,DT.DOD.DECT.CD,Deuda Externa,XO,Low & middle income,World Bank
2023,231988683760.4,USD,DT.DOD.DECT.CD,Deuda Externa,XM,Low income,World Bank
2022,223548243388.0,USD,DT.DOD.DECT.CD,Deuda Externa,XM,Low income,World Bank
2021,223121685993.6,USD,DT.DOD.DECT.CD,Deuda Externa,XM,Low income,World Bank
2020,208680680561.7,USD,DT.DOD.DECT.CD,Deuda Externa,XM,Low income,World Bank
2019,190511091451.5,USD,DT.DOD.DECT.CD,Deuda Externa,XM,Low income,World Bank
2018,180685518484.2,USD,DT.DOD.DECT.CD,Deuda Externa,XM,Low income,World Bank
2017,170816376567.8,USD,DT.DOD.DECT.CD,Deuda Externa,XM,Low income,World Bank
2016,155664332832.1,USD,DT.DOD.DECT.CD,Deuda Externa,XM,Low income,World Bank
2015,149016038101.4,USD,DT.DOD.DECT.CD,Deuda Externa,XM,Low income,World Bank
2014,139218486921.9,USD,DT.DOD.DECT.CD,Deuda Externa,XM,Low income,World Bank
2013,127323844989.4,USD,DT.DOD.DECT.CD,Deuda Externa,XM,Low income,World Bank
2012,106198915005.3,USD,DT.DOD.DECT.CD,Deuda Externa,XM,Low income,World Bank
2011,93320091417.6,USD,DT.DOD.DECT.CD,Deuda Externa,XM,Low income,World Bank
2010,89880984938.1,USD,DT.DOD.DECT.CD,Deuda Externa,XM,Low income,World Bank
2009,91838008043.6,USD,DT.DOD.DECT.CD,Deuda Externa,XM,Low income,World Bank
2008,84155495487.0,USD,DT.DOD.DECT.CD,Deuda Externa,XM,Low income,World Bank
2007,81121374045.3,USD,DT.DOD.DECT.CD,Deuda Externa,XM,Low income,World Bank
2006,73978711634.1,USD,DT.DOD.DECT.CD,Deuda Externa,XM,Low income,World Bank
2005,88854015889.1,USD,DT.DOD.DECT.CD,Deuda Externa,XM,Low income,World Bank
2004,105567008409.8,USD,DT.DOD.DECT.CD,Deuda Externa,XM,Low income,World Bank
2003,103933827365.9,USD,DT.DOD.DECT.CD,Deuda Externa,XM,Low income,World Bank
2002,97435875941.5,USD,DT.DOD.DECT.CD,Deuda Externa,XM,Low income,World Bank
2001,94291576722.5,USD,DT.DOD.DECT.CD,Deuda Externa,XM,Low income,World Bank
2000,98925613156.5,USD,DT.DOD.DECT.CD,Deuda Externa,XM,Low income,World Bank
1999,101324826264.1,USD,DT.DOD.DECT.CD,Deuda Externa,XM,Low income,World Bank
1998,108851252394.8,USD,DT.DOD.DECT.CD,Deuda Externa,XM,Low income,World Bank
1997,101139848363.8,USD,DT.DOD.DECT.CD,Deuda Externa,XM,Low income,World Bank
1996,105188934786.4,USD,DT.DOD.DECT.CD,Deuda Externa,XM,Low income,World Bank
1995,106127998915.6,USD,DT.DOD.DECT.CD,Deuda Externa,XM,Low income,World Bank
1994,101802366277.1,USD,DT.DOD.DECT.CD,Deuda Externa,XM,Low income,World Bank
1993,94998126918.5,USD,DT.DOD.DECT.CD,Deuda Externa,XM,Low income,World Bank
1992,92748606142.5,USD,DT.DOD.DECT.CD,Deuda Externa,XM,Low income,World Bank
1991,90527440829.6,USD,DT.DOD.DECT.CD,Deuda Externa,XM,Low income,World Bank
1990,85510684686.2,USD,DT.DOD.DECT.CD,Deuda Externa,XM,Low income,World Bank
1989,79028245803.3,USD,DT.DOD.DECT.CD,Deuda Externa,XM,Low income,World Bank
1988,74831354527.4,USD,DT.DOD.DECT.CD,Deuda Externa,XM,Low income,World Bank
1987,72513054404.2,USD,DT.DOD.DECT.CD,Deuda Externa,XM,Low income,World Bank
1986,60205917067.2,USD,DT.DOD.DECT.CD,Deuda Externa,XM,Low income,World Bank
1985,51856750019.9,USD,DT.DOD.DECT.CD,Deuda Externa,XM,Low income,World Bank
1984,43261121222.4,USD,DT.DOD.DECT.CD,Deuda Externa,XM,Low income,World Bank
1983,40229082414.0,USD,DT.DOD.DECT.CD,Deuda Externa,XM,Low income,World Bank
1982,35201371305.7,USD,DT.DOD.DECT.CD,Deuda Externa,XM,Low income,World Bank
1981,30085582926.7,USD,DT.DOD.DECT.CD,Deuda Externa,XM,Low income,World Bank
1980,24859698027.1,USD,DT.DOD.DECT.CD,Deuda Externa,XM,Low income,World Bank
1979,20069356462.6,USD,DT.DOD.DECT.CD,Deuda Externa,XM,Low income,World Bank
1978,16912079849.1,USD,DT.DOD.DECT.CD,Deuda Externa,XM,Low income,World Bank
1977,13713712093.2,USD,DT.DOD.DECT.CD,Deuda Externa,XM,Low income,World Bank
1976,9826642853.0,USD,DT.DOD.DECT.CD,Deuda Externa,XM,Low income,World Bank
1975,8144887220.0,USD,DT.DOD.DECT.CD,Deuda Externa,XM,Low income,World Bank
1974,6523306562.1,USD,DT.DOD.DECT.CD,Deuda Externa,XM,Low income,World Bank
1973,4624686562.9,USD,DT.DOD.DECT.CD,Deuda Externa,XM,Low income,World Bank
1972,3666868898.3,USD,DT.DOD.DECT.CD,Deuda Externa,XM,Low income,World Bank
1971,3098480157.7,USD,DT.DOD.DECT.CD,Deuda Externa,XM,Low income,World Bank
1970,2742780162.4,USD,DT.DOD.DECT.CD,Deuda Externa,XM,Low income,World Bank
2023,2257615295339.6,USD,DT.DOD.DECT.CD,Deuda Externa,XN,Lower middle income,World Bank
2022,2170417457366.1,USD,DT.DOD.DECT.CD,Deuda Externa,XN,Lower middle income,World Bank
2021,2119395572794.1,USD,DT.DOD.DECT.CD,Deuda Externa,XN,Lower middle income,World Bank
2020,1962048045057.1,USD,DT.DOD.DECT.CD,Deuda Externa,XN,Lower middle income,World Bank
2019,1827842290889.9,USD,DT.DOD.DECT.CD,Deuda Externa,XN,Lower middle income,World Bank
2018,1690256815365.6,USD,DT.DOD.DECT.CD,Deuda Externa,XN,Lower middle income,World Bank
2017,1601372558614.6,USD,DT.DOD.DECT.CD,Deuda Externa,XN,Lower middle income,World Bank
2016,1408593727739.6,USD,DT.DOD.DECT.CD,Deuda Externa,XN,Lower middle income,World Bank
2015,1357710612439.5,USD,DT.DOD.DECT.CD,Deuda Externa,XN,Lower middle income,World Bank
2014,1280739743368.9,USD,DT.DOD.DECT.CD,Deuda Externa,XN,Lower middle income,World Bank
2013,1190594814325.6,USD,DT.DOD.DECT.CD,Deuda Externa,XN,Lower middle income,World Bank
2012,1088528407234.4,USD,DT.DOD.DECT.CD,Deuda Externa,XN,Lower middle income,World Bank
2011,966836380413.5,USD,DT.DOD.DECT.CD,Deuda Externa,XN,Lower middle income,World Bank
2010,867652175580.8,USD,DT.DOD.DECT.CD,Deuda Externa,XN,Lower middle income,World Bank
2009,768413193534.3,USD,DT.DOD.DECT.CD,Deuda Externa,XN,Lower middle income,World Bank
2008,690104585387.5,USD,DT.DOD.DECT.CD,Deuda Externa,XN,Lower middle income,World Bank
2007,622637328584.8,USD,DT.DOD.DECT.CD,Deuda Externa,XN,Lower middle income,World Bank
2006,542385606331.1,USD,DT.DOD.DECT.CD,Deuda Externa,XN,Lower middle income,World Bank
2005,528121712840.1,USD,DT.DOD.DECT.CD,Deuda Externa,XN,Lower middle income,World Bank
2004,558416284787.2,USD,DT.DOD.DECT.CD,Deuda Externa,XN,Lower middle income,World Bank
2003,536868273117.0,USD,DT.DOD.DECT.CD,Deuda Externa,XN,Lower middle income,World Bank
2002,497166313606.8,USD,DT.DOD.DECT.CD,Deuda Externa,XN,Lower middle income,World Bank
2001,466068677449.0,USD,DT.DOD.DECT.CD,Deuda Externa,XN,Lower middle income,World Bank
2000,470651429683.0,USD,DT.DOD.DECT.CD,Deuda Externa,XN,Lower middle income,World Bank
1999,483780024260.7,USD,DT.DOD.DECT.CD,Deuda Externa,XN,Lower middle income,World Bank
1998,472261077656.4,USD,DT.DOD.DECT.CD,Deuda Externa,XN,Lower middle income,World Bank
1997,449234474728.1,USD,DT.DOD.DECT.CD,Deuda Externa,XN,Lower middle income,World Bank
1996,456105140378.6,USD,DT.DOD.DECT.CD,Deuda Externa,XN,Lower middle income,World Bank
1995,459040989281.7,USD,DT.DOD.DECT.CD,Deuda Externa,XN,Lower middle income,World Bank
1994,449468842192.4,USD,DT.DOD.DECT.CD,Deuda Externa,XN,Lower middle income,World Bank
1993,420281465056.8,USD,DT.DOD.DECT.CD,Deuda Externa,XN,Lower middle income,World Bank
1992,407919634533.3,USD,DT.DOD.DECT.CD,Deuda Externa,XN,Lower middle income,World Bank
1991,403857337544.0,USD,DT.DOD.DECT.CD,Deuda Externa,XN,Lower middle income,World Bank
1990,393065232266.9,USD,DT.DOD.DECT.CD,Deuda Externa,XN,Lower middle income,World Bank
1989,365449272432.2,USD,DT.DOD.DECT.CD,Deuda Externa,XN,Lower middle income,World Bank
1988,323569264146.1,USD,DT.DOD.DECT.CD,Deuda Externa,XN,Lower middle income,World Bank
1987,313360330789.8,USD,DT.DOD.DECT.CD,Deuda Externa,XN,Lower middle income,World Bank
1986,268148884629.7,USD,DT.DOD.DECT.CD,Deuda Externa,XN,Lower middle income,World Bank
1985,239344696100.6,USD,DT.DOD.DECT.CD,Deuda Externa,XN,Lower middle income,World Bank
1984,207992303195.1,USD,DT.DOD.DECT.CD,Deuda Externa,XN,Lower middle income,World Bank
1983,199397041343.5,USD,DT.DOD.DECT.CD,Deuda Externa,XN,Lower middle income,World Bank
1982,179817432060.8,USD,DT.DOD.DECT.CD,Deuda Externa,XN,Lower middle income,World Bank
1981,155953656242.2,USD,DT.DOD.DECT.CD,Deuda Externa,XN,Lower middle income,World Bank
1980,137741720675.7,USD,DT.DOD.DECT.CD,Deuda Externa,XN,Lower middle income,World Bank
1979,111663705740.2,USD,DT.DOD.DECT.CD,Deuda Externa,XN,Lower middle income,World Bank
1978,96478120024.8,USD,DT.DOD.DECT.CD,Deuda Externa,XN,Lower middle income,World Bank
1977,79737181431.6,USD,DT.DOD.DECT.CD,Deuda Externa,XN,Lower middle income,World Bank
1976,59083952599.3,USD,DT.DOD.DECT.CD,Deuda Externa,XN,Lower middle income,World Bank
1975,50667602876.4,USD,DT.DOD.DECT.CD,Deuda Externa,XN,Lower middle income,World Bank
1974,41617524699.0,USD,DT.DOD.DECT.CD,Deuda Externa,XN,Lower middle income,World Bank
1973,35275057669.2,USD,DT.DOD.DECT.CD,Deuda Externa,XN,Lower middle income,World Bank
1972,30421699994.1,USD,DT.DOD.DECT.CD,Deuda Externa,XN,Lower middle income,World Bank
1971,27852094491.2,USD,DT.DOD.DECT.CD,Deuda Externa,XN,Lower middle income,World Bank
1970,23962848149.6,USD,DT.DOD.DECT.CD,Deuda Externa,XN,Lower middle income,World Bank
2023,442669340217.9,USD,DT.DOD.DECT.CD,Deuda Externa,XQ,Middle East & North Africa (excluding high income),World Bank
2022,432072512441.0,USD,DT.DOD.DECT.CD,Deuda Externa,XQ,Middle East & North Africa (excluding high income),World Bank
2021,422292560985.7,USD,DT.DOD.DECT.CD,Deuda Externa,XQ,Middle East & North Africa (excluding high income),World Bank
2020,399164497111.4,USD,DT.DOD.DECT.CD,Deuda Externa,XQ,Middle East & North Africa (excluding high income),World Bank
2019,369834880286.5,USD,DT.DOD.DECT.CD,Deuda Externa,XQ,Middle East & North Africa (excluding high income),World Bank
2018,350209818354.9,USD,DT.DOD.DECT.CD,Deuda Externa,XQ,Middle East & North Africa (excluding high income),World Bank
2017,328548915316.4,USD,DT.DOD.DECT.CD,Deuda Externa,XQ,Middle East & North Africa (excluding high income),World Bank
2016,291175137519.3,USD,DT.DOD.DECT.CD,Deuda Externa,XQ,Middle East & North Africa (excluding high income),World Bank
2015,259722343345.0,USD,DT.DOD.DECT.CD,Deuda Externa,XQ,Middle East & North Africa (excluding high income),World Bank
2014,243933896826.5,USD,DT.DOD.DECT.CD,Deuda Externa,XQ,Middle East & North Africa (excluding high income),World Bank
2013,243182455083.9,USD,DT.DOD.DECT.CD,Deuda Externa,XQ,Middle East & North Africa (excluding high income),World Bank
2012,220583254806.5,USD,DT.DOD.DECT.CD,Deuda Externa,XQ,Middle East & North Africa (excluding high income),World Bank
2011,211028755811.2,USD,DT.DOD.DECT.CD,Deuda Externa,XQ,Middle East & North Africa (excluding high income),World Bank
2010,210544438811.2,USD,DT.DOD.DECT.CD,Deuda Externa,XQ,Middle East & North Africa (excluding high income),World Bank
2009,200390727424.5,USD,DT.DOD.DECT.CD,Deuda Externa,XQ,Middle East & North Africa (excluding high income),World Bank
2008,184813621914.8,USD,DT.DOD.DECT.CD,Deuda Externa,XQ,Middle East & North Africa (excluding high income),World Bank
2007,187792338861.7,USD,DT.DOD.DECT.CD,Deuda Externa,XQ,Middle East & North Africa (excluding high income),World Bank
2006,175568050999.2,USD,DT.DOD.DECT.CD,Deuda Externa,XQ,Middle East & North Africa (excluding high income),World Bank
2005,184124719393.2,USD,DT.DOD.DECT.CD,Deuda Externa,XQ,Middle East & North Africa (excluding high income),World Bank
2004,214479278636.4,USD,DT.DOD.DECT.CD,Deuda Externa,XQ,Middle East & North Africa (excluding high income),World Bank
2003,161766974797.4,USD,DT.DOD.DECT.CD,Deuda Externa,XQ,Middle East & North Africa (excluding high income),World Bank
2002,151779351557.5,USD,DT.DOD.DECT.CD,Deuda Externa,XQ,Middle East & North Africa (excluding high income),World Bank
2001,143313135947.7,USD,DT.DOD.DECT.CD,Deuda Externa,XQ,Middle East & North Africa (excluding high income),World Bank
2000,144571898612.2,USD,DT.DOD.DECT.CD,Deuda Externa,XQ,Middle East & North Africa (excluding high income),World Bank
1999,149110685976.6,USD,DT.DOD.DECT.CD,Deuda Externa,XQ,Middle East & North Africa (excluding high income),World Bank
1998,153790552089.0,USD,DT.DOD.DECT.CD,Deuda Externa,XQ,Middle East & North Africa (excluding high income),World Bank
1997,145463560182.6,USD,DT.DOD.DECT.CD,Deuda Externa,XQ,Middle East & North Africa (excluding high income),World Bank
1996,157574081702.3,USD,DT.DOD.DECT.CD,Deuda Externa,XQ,Middle East & North Africa (excluding high income),World Bank
1995,161791408044.5,USD,DT.DOD.DECT.CD,Deuda Externa,XQ,Middle East & North Africa (excluding high income),World Bank
1994,154177531653.3,USD,DT.DOD.DECT.CD,Deuda Externa,XQ,Middle East & North Africa (excluding high income),World Bank
1993,146551708408.2,USD,DT.DOD.DECT.CD,Deuda Externa,XQ,Middle East & North Africa (excluding high income),World Bank
1992,141613919178.7,USD,DT.DOD.DECT.CD,Deuda Externa,XQ,Middle East & North Africa (excluding high income),World Bank
1991,140202262456.0,USD,DT.DOD.DECT.CD,Deuda Externa,XQ,Middle East & North Africa (excluding high income),World Bank
1990,136644788664.7,USD,DT.DOD.DECT.CD,Deuda Externa,XQ,Middle East & North Africa (excluding high income),World Bank
1989,140106279347.4,USD,DT.DOD.DECT.CD,Deuda Externa,XQ,Middle East & North Africa (excluding high income),World Bank
1988,134851292833.8,USD,DT.DOD.DECT.CD,Deuda Externa,XQ,Middle East & North Africa (excluding high income),World Bank
1987,130217566967.6,USD,DT.DOD.DECT.CD,Deuda Externa,XQ,Middle East & North Africa (excluding high income),World Bank
1986,114680007196.9,USD,DT.DOD.DECT.CD,Deuda Externa,XQ,Middle East & North Africa (excluding high income),World Bank
1985,100462894704.4,USD,DT.DOD.DECT.CD,Deuda Externa,XQ,Middle East & North Africa (excluding high income),World Bank
1984,87057804817.0,USD,DT.DOD.DECT.CD,Deuda Externa,XQ,Middle East & North Africa (excluding high income),World Bank
1983,86254962490.9,USD,DT.DOD.DECT.CD,Deuda Externa,XQ,Middle East & North Africa (excluding high income),World Bank
1982,81482510872.6,USD,DT.DOD.DECT.CD,Deuda Externa,XQ,Middle East & North Africa (excluding high income),World Bank
1981,68344838649.5,USD,DT.DOD.DECT.CD,Deuda Externa,XQ,Middle East & North Africa (excluding high income),World Bank
1980,64074884580.0,USD,DT.DOD.DECT.CD,Deuda Externa,XQ,Middle East & North Africa (excluding high income),World Bank
1979,50305216867.6,USD,DT.DOD.DECT.CD,Deuda Externa,XQ,Middle East & North Africa (excluding high income),World Bank
1978,42777911041.1,USD,DT.DOD.DECT.CD,Deuda Externa,XQ,Middle East & North Africa (excluding high income),World Bank
1977,33635420413.3,USD,DT.DOD.DECT.CD,Deuda Externa,XQ,Middle East & North Africa (excluding high income),World Bank
1976,19326877078.1,USD,DT.DOD.DECT.CD,Deuda Externa,XQ,Middle East & North Africa (excluding high income),World Bank
1975,14895023183.8,USD,DT.DOD.DECT.CD,Deuda Externa,XQ,Middle East & North Africa (excluding high income),World Bank
1974,9415353318.3,USD,DT.DOD.DECT.CD,Deuda Externa,XQ,Middle East & North Africa (excluding high income),World Bank
1973,8207842166.2,USD,DT.DOD.DECT.CD,Deuda Externa,XQ,Middle East & North Africa (excluding high income),World Bank
1972,6213177938.2,USD,DT.DOD.DECT.CD,Deuda Externa,XQ,Middle East & North Africa (excluding high income),World Bank
1971,5736183303.3,USD,DT.DOD.DECT.CD,Deuda Externa,XQ,Middle East & North Africa (excluding high income),World Bank
1970,4830260430.9,USD,DT.DOD.DECT.CD,Deuda Externa,XQ,Middle East & North Africa (excluding high income),World Bank
2023,8604022893255.4,USD,DT.DOD.DECT.CD,Deuda Externa,XP,Middle income,World Bank
2022,8407092871606.7,USD,DT.DOD.DECT.CD,Deuda Externa,XP,Middle income,World Bank
2021,8596143112624.1,USD,DT.DOD.DECT.CD,Deuda Externa,XP,Middle income,World Bank
2020,7964880318344.0,USD,DT.DOD.DECT.CD,Deuda Externa,XP,Middle income,World Bank
2019,7563350944478.8,USD,DT.DOD.DECT.CD,Deuda Externa,XP,Middle income,World Bank
2018,7201472662854.4,USD,DT.DOD.DECT.CD,Deuda Externa,XP,Middle income,World Bank
2017,6714339208154.7,USD,DT.DOD.DECT.CD,Deuda Externa,XP,Middle income,World Bank
2016,5969313219966.0,USD,DT.DOD.DECT.CD,Deuda Externa,XP,Middle income,World Bank
2015,5752499260384.8,USD,DT.DOD.DECT.CD,Deuda Externa,XP,Middle income,World Bank
2014,6151502560787.1,USD,DT.DOD.DECT.CD,Deuda Externa,XP,Middle income,World Bank
2013,5585291674521.2,USD,DT.DOD.DECT.CD,Deuda Externa,XP,Middle income,World Bank
2012,4896809332845.7,USD,DT.DOD.DECT.CD,Deuda Externa,XP,Middle income,World Bank
2011,4393654782386.3,USD,DT.DOD.DECT.CD,Deuda Externa,XP,Middle income,World Bank
2010,3774938234280.8,USD,DT.DOD.DECT.CD,Deuda Externa,XP,Middle income,World Bank
2009,3079276846806.1,USD,DT.DOD.DECT.CD,Deuda Externa,XP,Middle income,World Bank
2008,2829512312638.4,USD,DT.DOD.DECT.CD,Deuda Externa,XP,Middle income,World Bank
2007,2649070838093.7,USD,DT.DOD.DECT.CD,Deuda Externa,XP,Middle income,World Bank
2006,2273837546256.8,USD,DT.DOD.DECT.CD,Deuda Externa,XP,Middle income,World Bank
2005,2118602975214.2,USD,DT.DOD.DECT.CD,Deuda Externa,XP,Middle income,World Bank
2004,2149399492653.7,USD,DT.DOD.DECT.CD,Deuda Externa,XP,Middle income,World Bank
2003,1986609058143.9,USD,DT.DOD.DECT.CD,Deuda Externa,XP,Middle income,World Bank
2002,1841956895540.9,USD,DT.DOD.DECT.CD,Deuda Externa,XP,Middle income,World Bank
2001,1790576707827.1,USD,DT.DOD.DECT.CD,Deuda Externa,XP,Middle income,World Bank
2000,1758645297416.2,USD,DT.DOD.DECT.CD,Deuda Externa,XP,Middle income,World Bank
1999,1794439918396.2,USD,DT.DOD.DECT.CD,Deuda Externa,XP,Middle income,World Bank
1998,1750083982794.8,USD,DT.DOD.DECT.CD,Deuda Externa,XP,Middle income,World Bank
1997,1622368792896.7,USD,DT.DOD.DECT.CD,Deuda Externa,XP,Middle income,World Bank
1996,1570061549473.3,USD,DT.DOD.DECT.CD,Deuda Externa,XP,Middle income,World Bank
1995,1515054146122.4,USD,DT.DOD.DECT.CD,Deuda Externa,XP,Middle income,World Bank
1994,1352248192952.9,USD,DT.DOD.DECT.CD,Deuda Externa,XP,Middle income,World Bank
1993,1220857565687.1,USD,DT.DOD.DECT.CD,Deuda Externa,XP,Middle income,World Bank
